item_id,source_type,url,downloaded,original_local_path,library_path
982023794758,main_images,https://img.alicdn.com/tfs/TB1wrG1elv0gK0jSZKbXXbK2FXa-225-96.png_.webp,1,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/live_product_982023794758/images/main_images/0012-c929e135fb6fbd2d.webp,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/krramel_three_product_library/assets/images/982023794758/00012-c929e135fb6fbd2d.webp
982023794758,main_images,https://gw.alicdn.com/bao/uploaded//imgextra/i3/O1CN01a4QG6F1b3NKwzJhSS_!!4611686018427385073-0-rate.jpg_960x960.jpg_.webp,1,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/live_product_982023794758/images/main_images/0013-64419f42f8c0f433.webp,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/krramel_three_product_library/assets/images/982023794758/00013-64419f42f8c0f433.webp
982023794758,main_images,https://gw.alicdn.com/bao/uploaded/i4/O1CN01nMXFBt1b3NKxL6tzz_!!4611686018427385073-0-rate.jpg_960x960.jpg_.webp,1,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/live_product_982023794758/images/main_images/0014-986701ef457153f7.webp,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/krramel_three_product_library/assets/images/982023794758/00014-986701ef457153f7.webp
982023794758,main_images,https://gw.alicdn.com/bao/uploaded/i3/O1CN01dUZmOP1b3NKxU2ZnA_!!4611686018427385073-0-rate.jpg_960x960.jpg_.webp,1,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/live_product_982023794758/images/main_images/0015-d5d59a97cc6690ef.webp,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/krramel_three_product_library/assets/images/982023794758/00015-d5d59a97cc6690ef.webp
982023794758,main_images,https://gw.alicdn.com/bao/uploaded//imgextra/i3/O1CN01hUJYtT1vmz5oWYikK_!!4611686018427386072-0-rate.jpg_960x960.jpg_.webp,1,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/live_product_982023794758/images/main_images/0016-256ce4c66156800b.webp,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/krramel_three_product_library/assets/images/982023794758/00016-256ce4c66156800b.webp
982023794758,main_images,https://gw.alicdn.com/bao/uploaded/i3/1078016216/O1CN01yfvKwa1vmz5oXHbVi~livephoto~_!!1078016216-0-rate_livephoto.jpg_960x960.jpg_.webp,1,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/live_product_982023794758/images/main_images/0017-58a043a2ccc7c7ba.webp,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/krramel_three_product_library/assets/images/982023794758/00017-58a043a2ccc7c7ba.webp
982023794758,main_images,https://gw.alicdn.com/bao/uploaded/i1/1078016216/O1CN01U9NObu1vmz5jzcGiE~livephoto~_!!1078016216-0-rate_livephoto.jpg_960x960.jpg_.webp,1,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/live_product_982023794758/images/main_images/0018-246f2337fb7654ea.webp,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/krramel_three_product_library/assets/images/982023794758/00018-246f2337fb7654ea.webp
982023794758,main_images,https://gw.alicdn.com/bao/uploaded/i4/1078016216/O1CN01QGf2UU1vmz5odA1gq~livephoto~_!!1078016216-0-rate_livephoto.jpg_960x960.jpg_.webp,1,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/live_product_982023794758/images/main_images/0019-38da43d3b7b7ad7e.webp,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/krramel_three_product_library/assets/images/982023794758/00019-38da43d3b7b7ad7e.webp
982023794758,main_images,https://img.alicdn.com/imgextra/i2/O1CN01Dqo1gd1wMhnobvRco_!!6000000006294-2-tps-145-145.png,0,,
982023794758,main_images,https://img.alicdn.com/sns_logo/i1/O1CN01uB35Qm1VJ2dx4kf9b_!!0-fleamarket.jpg_.webp,1,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/live_product_982023794758/images/main_images/0021-4ade26c171e37e58.webp,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/krramel_three_product_library/assets/images/982023794758/00020-4ade26c171e37e58.webp
982023794758,main_images,https://gw.alicdn.com/imgextra/i4/O1CN01SvStQ229U7CTDBm8v_!!6000000008070-2-tps-64-64.png_.webp,1,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/live_product_982023794758/images/main_images/0022-262ac97d07c7f177.webp,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/krramel_three_product_library/assets/images/982023794758/00021-262ac97d07c7f177.webp
982023794758,main_images,https://img.alicdn.com/imgextra/i4/O1CN01ZlCYMx1nbVriw6u0S_!!6000000005108-2-tps-92-45.png_.webp,1,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/live_product_982023794758/images/main_images/0023-5207b334c41d7fbe.webp,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/krramel_three_product_library/assets/images/982023794758/00022-5207b334c41d7fbe.webp
982023794758,main_images,https://img.alicdn.com/imgextra/i4/O1CN019QZnaG1U1LtUAPn6e_!!6000000002457-2-tps-92-45.png_.webp,1,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/live_product_982023794758/images/main_images/0024-27cbdf9a4db9fd8f.webp,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/krramel_three_product_library/assets/images/982023794758/00023-27cbdf9a4db9fd8f.webp
982023794758,main_images,https://img.alicdn.com/imgextra/i3/O1CN01PIYxrZ22FGrmiDphN_!!6000000007090-2-tps-92-45.png_.webp,1,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/live_product_982023794758/images/main_images/0025-34b34457361365f1.webp,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/krramel_three_product_library/assets/images/982023794758/00024-34b34457361365f1.webp
982023794758,main_images,https://gw.alicdn.com/bao/uploaded/i1/2212336672557/O1CN01s0od4V1Ul9qzCI3FX_!!2212336672557.jpg_960x960q50.jpg_.webp,1,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/live_product_982023794758/images/main_images/0026-d3195c8e89e92959.webp,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/krramel_three_product_library/assets/images/982023794758/00025-d3195c8e89e92959.webp
982023794758,detail_images,https://img.alicdn.com/imgextra/i1/2212336672557/O1CN01LpHhiK1Ul9tFfEtcd_!!2212336672557.jpg,1,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/live_product_982023794758/images/detail_images/0027-7f0ac13912162bd8.jpg,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/krramel_three_product_library/assets/images/982023794758/00026-7f0ac13912162bd8.jpg
982023794758,detail_images,https://img.alicdn.com/imgextra/i2/2212336672557/O1CN01LF2Fls1Ul9sibOUk3_!!2212336672557.jpg,1,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/live_product_982023794758/images/detail_images/0028-a18fe7357408d7a6.jpg,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/krramel_three_product_library/assets/images/982023794758/00027-a18fe7357408d7a6.jpg
982023794758,detail_images,https://img.alicdn.com/imgextra/i4/2212336672557/O1CN01iKTUyT1Ul9oLlHmXQ_!!2212336672557.jpg,1,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/live_product_982023794758/images/detail_images/0029-89c289e9aa88da08.jpg,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/krramel_three_product_library/assets/images/982023794758/00028-89c289e9aa88da08.jpg
982023794758,detail_images,https://img.alicdn.com/imgextra/i3/2212336672557/O1CN010CVqDp1Ul9pgHEGnh_!!2212336672557.jpg,1,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/live_product_982023794758/images/detail_images/0030-54c405a9d4ae9222.jpg,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/krramel_three_product_library/assets/images/982023794758/00029-54c405a9d4ae9222.jpg
982023794758,detail_images,https://img.alicdn.com/imgextra/i4/2212336672557/O1CN012YljFi1Ul9phzreB8_!!2212336672557.jpg,1,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/live_product_982023794758/images/detail_images/0031-2c984c5b4077327f.jpg,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/krramel_three_product_library/assets/images/982023794758/00030-2c984c5b4077327f.jpg
982023794758,detail_images,https://img.alicdn.com/imgextra/i3/2212336672557/O1CN01cp9cIz1Ul9piP3xYl_!!2212336672557.jpg,1,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/live_product_982023794758/images/detail_images/0032-a52ceefad6f99076.jpg,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/krramel_three_product_library/assets/images/982023794758/00031-a52ceefad6f99076.jpg
982023794758,detail_images,https://img.alicdn.com/imgextra/i3/2212336672557/O1CN01KYfPTF1Ul9phcpfGe_!!2212336672557.jpg,1,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/live_product_982023794758/images/detail_images/0033-a6710a61bcaeb98c.jpg,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/krramel_three_product_library/assets/images/982023794758/00032-a6710a61bcaeb98c.jpg
982023794758,detail_images,https://img.alicdn.com/imgextra/i1/2212336672557/O1CN01qYnPIT1Ul9phzsmuO_!!2212336672557.jpg,1,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/live_product_982023794758/images/detail_images/0034-b8466402a4d1b7e5.jpg,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/krramel_three_product_library/assets/images/982023794758/00033-b8466402a4d1b7e5.jpg
982023794758,detail_images,https://img.alicdn.com/imgextra/i2/2212336672557/O1CN01tFbwS81Ul9pgHE8PV_!!2212336672557.jpg,1,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/live_product_982023794758/images/detail_images/0035-fb3abd86e1044310.jpg,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/krramel_three_product_library/assets/images/982023794758/00034-fb3abd86e1044310.jpg
982023794758,detail_images,https://img.alicdn.com/imgextra/i2/2212336672557/O1CN01ERf8dn1Ul9pghjrH9_!!2212336672557.jpg,1,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/live_product_982023794758/images/detail_images/0036-e574781b0f9d11ea.jpg,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/krramel_three_product_library/assets/images/982023794758/00035-e574781b0f9d11ea.jpg
982023794758,detail_images,https://img.alicdn.com/imgextra/i3/2212336672557/O1CN016NTEbj1Ul9pghkf9K_!!2212336672557.jpg,1,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/live_product_982023794758/images/detail_images/0037-00d7339b577ea2c1.jpg,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/krramel_three_product_library/assets/images/982023794758/00036-00d7339b577ea2c1.jpg
982023794758,detail_images,https://img.alicdn.com/imgextra/i3/2212336672557/O1CN01VCrimx1Ul9pi3ASi2_!!2212336672557.jpg,1,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/live_product_982023794758/images/detail_images/0038-18dc38acd886335c.jpg,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/krramel_three_product_library/assets/images/982023794758/00037-18dc38acd886335c.jpg
982023794758,detail_images,https://img.alicdn.com/imgextra/i3/2212336672557/O1CN01POVU501Ul9phzsvEo_!!2212336672557.jpg,1,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/live_product_982023794758/images/detail_images/0039-28c331197a5b60bc.jpg,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/krramel_three_product_library/assets/images/982023794758/00038-28c331197a5b60bc.jpg
982023794758,detail_images,https://img.alicdn.com/imgextra/i3/2212336672557/O1CN0123Yzcg1Ul9phUOdAr_!!2212336672557.jpg,1,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/live_product_982023794758/images/detail_images/0040-67360b4e56635841.jpg,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/krramel_three_product_library/assets/images/982023794758/00039-67360b4e56635841.jpg
982023794758,detail_images,https://img.alicdn.com/imgextra/i2/2212336672557/O1CN015yddlc1Ul9phURz7U_!!2212336672557.jpg,1,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/live_product_982023794758/images/detail_images/0041-893016eb012c7e1c.jpg,/Users/muhan/Documents/Codex/2026-07-09/https-detail-tmall-com-item-htm/outputs/krramel_three_product_library/assets/images/982023794758/00040-893016eb012c7e1c.jpg
